day,tvl,Pool-Name
2022-03-30T00:00:00+00:00,20518840.60778981,ETH / USDT 1% fee
2022-03-29T00:00:00+00:00,20149439.85743163,ETH / USDT 1% fee
2022-03-28T00:00:00+00:00,19963411.10607272,ETH / USDT 1% fee
2022-03-27T00:00:00+00:00,19248979.72328937,ETH / USDT 1% fee
2022-03-26T00:00:00+00:00,19012597.58527444,ETH / USDT 1% fee
2022-03-25T00:00:00+00:00,19031802.65391259,ETH / USDT 1% fee
2022-03-24T00:00:00+00:00,18585158.52028801,ETH / USDT 1% fee
2022-03-23T00:00:00+00:00,18335121.5160317,ETH / USDT 1% fee
2022-03-22T00:00:00+00:00,17907491.5521054,ETH / USDT 1% fee
2022-03-21T00:00:00+00:00,17691007.18676948,ETH / USDT 1% fee
2022-03-20T00:00:00+00:00,18126122.29510668,ETH / USDT 1% fee
2022-03-19T00:00:00+00:00,18103841.26490314,ETH / USDT 1% fee
2022-03-18T00:00:00+00:00,17432367.62671747,ETH / USDT 1% fee
2022-03-17T00:00:00+00:00,17114816.55579984,ETH / USDT 1% fee
2022-03-16T00:00:00+00:00,16247805.299627677,ETH / USDT 1% fee
2022-03-15T00:00:00+00:00,16028544.761891332,ETH / USDT 1% fee
2022-03-14T00:00:00+00:00,15668254.134124825,ETH / USDT 1% fee
2022-03-13T00:00:00+00:00,15980443.771348603,ETH / USDT 1% fee
2022-03-12T00:00:00+00:00,15899438.230703808,ETH / USDT 1% fee
2022-03-11T00:00:00+00:00,16143558.186612625,ETH / USDT 1% fee
2022-03-10T00:00:00+00:00,16883679.57726513,ETH / USDT 1% fee
2022-03-09T00:00:00+00:00,15943345.24718697,ETH / USDT 1% fee
2022-03-08T00:00:00+00:00,15445837.70298963,ETH / USDT 1% fee
2022-03-07T00:00:00+00:00,15800371.296460047,ETH / USDT 1% fee
2022-03-06T00:00:00+00:00,16493156.964245522,ETH / USDT 1% fee
2022-03-05T00:00:00+00:00,16217147.394815575,ETH / USDT 1% fee
2022-03-04T00:00:00+00:00,17520692.28393894,ETH / USDT 1% fee
2022-03-03T00:00:00+00:00,18146388.712605,ETH / USDT 1% fee
2022-03-02T00:00:00+00:00,18216305.65656343,ETH / USDT 1% fee
2022-03-01T00:00:00+00:00,17959030.98591377,ETH / USDT 1% fee
2022-02-28T00:00:00+00:00,16275438.36199088,ETH / USDT 1% fee
2022-02-27T00:00:00+00:00,17118898.67028541,ETH / USDT 1% fee
2022-02-26T00:00:00+00:00,16996858.271257438,ETH / USDT 1% fee
2022-02-25T00:00:00+00:00,15961977.896962551,ETH / USDT 1% fee
2022-02-24T00:00:00+00:00,15940897.578979935,ETH / USDT 1% fee
2022-02-23T00:00:00+00:00,16223146.199718092,ETH / USDT 1% fee
2022-02-22T00:00:00+00:00,15826560.318549106,ETH / USDT 1% fee
2022-02-21T00:00:00+00:00,16144178.969249304,ETH / USDT 1% fee
2022-02-20T00:00:00+00:00,16936739.69210473,ETH / USDT 1% fee
2022-02-19T00:00:00+00:00,17065071.581170566,ETH / USDT 1% fee
2022-02-18T00:00:00+00:00,17616305.175907917,ETH / USDT 1% fee
2022-02-17T00:00:00+00:00,18961449.6374867,ETH / USDT 1% fee
2022-02-16T00:00:00+00:00,19137554.88628912,ETH / USDT 1% fee
2022-02-15T00:00:00+00:00,17926744.97750385,ETH / USDT 1% fee
2022-02-14T00:00:00+00:00,17581739.07765555,ETH / USDT 1% fee
2022-02-13T00:00:00+00:00,17741690.0535539,ETH / USDT 1% fee
2022-02-12T00:00:00+00:00,17801561.30273114,ETH / USDT 1% fee
2022-02-11T00:00:00+00:00,18527105.61899015,ETH / USDT 1% fee
2022-02-10T00:00:00+00:00,19385167.60964771,ETH / USDT 1% fee
2022-02-09T00:00:00+00:00,18765114.57220372,ETH / USDT 1% fee
2022-02-08T00:00:00+00:00,18821187.2474653,ETH / USDT 1% fee
2022-02-07T00:00:00+00:00,18392547.16605284,ETH / USDT 1% fee
2022-02-06T00:00:00+00:00,18120714.63665486,ETH / USDT 1% fee
2022-02-05T00:00:00+00:00,17966355.48416618,ETH / USDT 1% fee
2022-02-04T00:00:00+00:00,16274439.45252986,ETH / USDT 1% fee
2022-02-03T00:00:00+00:00,16243322.327354051,ETH / USDT 1% fee
2022-02-02T00:00:00+00:00,16901889.994077846,ETH / USDT 1% fee
2022-02-01T00:00:00+00:00,16256134.10161382,ETH / USDT 1% fee
2022-01-31T00:00:00+00:00,15811254.4108145,ETH / USDT 1% fee
2022-01-30T00:00:00+00:00,15735065.674504956,ETH / USDT 1% fee
2022-01-29T00:00:00+00:00,15401429.663218116,ETH / USDT 1% fee
2022-01-28T00:00:00+00:00,14681474.22730183,ETH / USDT 1% fee
2022-01-27T00:00:00+00:00,14928239.072649196,ETH / USDT 1% fee
2022-01-26T00:00:00+00:00,14807869.157611176,ETH / USDT 1% fee
2022-01-25T00:00:00+00:00,140595.9043016789,ETH / USDT 1% fee
2022-01-24T00:00:00+00:00,140679.5011073264,ETH / USDT 1% fee
2022-01-23T00:00:00+00:00,146410.4291608355,ETH / USDT 1% fee
2022-01-22T00:00:00+00:00,136510.57499026,ETH / USDT 1% fee
2022-01-21T00:00:00+00:00,157644.1805471659,ETH / USDT 1% fee
2022-01-20T00:00:00+00:00,2207240.894073487,ETH / USDT 1% fee
2022-01-19T00:00:00+00:00,2770208.818522644,ETH / USDT 1% fee
2022-01-18T00:00:00+00:00,3039257.7527589262,ETH / USDT 1% fee
2022-01-17T00:00:00+00:00,192268.7811364673,ETH / USDT 1% fee
2022-01-16T00:00:00+00:00,204925.6008615432,ETH / USDT 1% fee
2022-01-15T00:00:00+00:00,204810.0196132971,ETH / USDT 1% fee
2022-01-14T00:00:00+00:00,200508.0763899141,ETH / USDT 1% fee
2022-01-13T00:00:00+00:00,198410.7798570277,ETH / USDT 1% fee
2022-01-12T00:00:00+00:00,205024.6012476298,ETH / USDT 1% fee
2022-01-11T00:00:00+00:00,193410.7587363391,ETH / USDT 1% fee
2022-01-10T00:00:00+00:00,181501.3816732447,ETH / USDT 1% fee
2022-01-09T00:00:00+00:00,189214.3773261351,ETH / USDT 1% fee
2022-01-08T00:00:00+00:00,186617.2863990153,ETH / USDT 1% fee
2022-01-07T00:00:00+00:00,192690.5298398413,ETH / USDT 1% fee
2022-01-06T00:00:00+00:00,213311.7943996096,ETH / USDT 1% fee
2022-01-05T00:00:00+00:00,221710.6418260378,ETH / USDT 1% fee
2022-01-04T00:00:00+00:00,224763.5667851229,ETH / USDT 1% fee
2022-01-03T00:00:00+00:00,224377.4975503648,ETH / USDT 1% fee
2022-01-02T00:00:00+00:00,224560.5809789415,ETH / USDT 1% fee
2022-01-01T00:00:00+00:00,222842.435501407,ETH / USDT 1% fee
2021-12-31T00:00:00+00:00,222471.0047262327,ETH / USDT 1% fee
2021-12-30T00:00:00+00:00,223366.8696603925,ETH / USDT 1% fee
2021-12-29T00:00:00+00:00,223479.4336791552,ETH / USDT 1% fee
2021-12-28T00:00:00+00:00,286526.1263353348,ETH / USDT 1% fee
2021-12-27T00:00:00+00:00,309713.0647538635,ETH / USDT 1% fee
2021-12-26T00:00:00+00:00,308429.0965603059,ETH / USDT 1% fee
2021-12-25T00:00:00+00:00,307548.1918581688,ETH / USDT 1% fee
2021-12-24T00:00:00+00:00,309530.883324123,ETH / USDT 1% fee
2021-12-23T00:00:00+00:00,307694.4332713311,ETH / USDT 1% fee
2021-12-22T00:00:00+00:00,301280.7744892198,ETH / USDT 1% fee
2021-12-21T00:00:00+00:00,301656.0104593727,ETH / USDT 1% fee
2021-12-20T00:00:00+00:00,295507.233649471,ETH / USDT 1% fee
2021-12-19T00:00:00+00:00,295901.5368450174,ETH / USDT 1% fee
2021-12-18T00:00:00+00:00,297155.2000165552,ETH / USDT 1% fee
2021-12-17T00:00:00+00:00,292868.8376896871,ETH / USDT 1% fee
2021-12-16T00:00:00+00:00,302126.8935049007,ETH / USDT 1% fee
2021-12-15T00:00:00+00:00,303345.9039909413,ETH / USDT 1% fee
2021-12-14T00:00:00+00:00,287652.5530641985,ETH / USDT 1% fee
2021-12-13T00:00:00+00:00,283605.031223568,ETH / USDT 1% fee
2021-12-12T00:00:00+00:00,306911.4800443231,ETH / USDT 1% fee
2021-12-11T00:00:00+00:00,305600.8973249903,ETH / USDT 1% fee
2021-12-10T00:00:00+00:00,295809.2306965179,ETH / USDT 1% fee
2021-12-09T00:00:00+00:00,310099.8717132675,ETH / USDT 1% fee
2021-12-08T00:00:00+00:00,311336.4663787388,ETH / USDT 1% fee
2021-12-07T00:00:00+00:00,311225.2332971351,ETH / USDT 1% fee
2021-12-06T00:00:00+00:00,310200.8360613693,ETH / USDT 1% fee
2021-12-05T00:00:00+00:00,311186.886579844,ETH / USDT 1% fee
2021-12-04T00:00:00+00:00,311306.3442031994,ETH / USDT 1% fee
2021-12-03T00:00:00+00:00,314840.3344425103,ETH / USDT 1% fee
2021-12-02T00:00:00+00:00,318249.8841636254,ETH / USDT 1% fee
2021-12-01T00:00:00+00:00,319210.8507613682,ETH / USDT 1% fee
2021-11-30T00:00:00+00:00,318602.8969476105,ETH / USDT 1% fee
2021-11-29T00:00:00+00:00,314544.8883303036,ETH / USDT 1% fee
2021-11-28T00:00:00+00:00,313191.8789314878,ETH / USDT 1% fee
2021-11-27T00:00:00+00:00,311530.7955238595,ETH / USDT 1% fee
2021-11-26T00:00:00+00:00,316031.0603085029,ETH / USDT 1% fee
2021-11-25T00:00:00+00:00,319295.2974277271,ETH / USDT 1% fee
2021-11-24T00:00:00+00:00,575463.5845760026,ETH / USDT 1% fee
2021-11-23T00:00:00+00:00,572711.1959591784,ETH / USDT 1% fee
2021-11-22T00:00:00+00:00,318276.6327411928,ETH / USDT 1% fee
2021-11-21T00:00:00+00:00,318692.7549389346,ETH / USDT 1% fee
2021-11-20T00:00:00+00:00,318269.4274223974,ETH / USDT 1% fee
2021-11-19T00:00:00+00:00,316437.5817318769,ETH / USDT 1% fee
2021-11-18T00:00:00+00:00,321666.7266839413,ETH / USDT 1% fee
2021-11-17T00:00:00+00:00,314634.5130538845,ETH / USDT 1% fee
2021-11-16T00:00:00+00:00,317177.297718235,ETH / USDT 1% fee
2021-11-15T00:00:00+00:00,316460.6398512485,ETH / USDT 1% fee
2021-11-14T00:00:00+00:00,317030.657812182,ETH / USDT 1% fee
2021-11-13T00:00:00+00:00,312930.6290197143,ETH / USDT 1% fee
2021-11-12T00:00:00+00:00,313306.8186918273,ETH / USDT 1% fee
2021-11-11T00:00:00+00:00,314002.3066817802,ETH / USDT 1% fee
2021-11-10T00:00:00+00:00,314027.6237848918,ETH / USDT 1% fee
2021-11-09T00:00:00+00:00,314364.154111262,ETH / USDT 1% fee
2021-11-08T00:00:00+00:00,313525.8768833661,ETH / USDT 1% fee
2021-11-07T00:00:00+00:00,317255.2328250216,ETH / USDT 1% fee
2021-11-06T00:00:00+00:00,316682.0144024323,ETH / USDT 1% fee
2021-11-05T00:00:00+00:00,316930.8664078716,ETH / USDT 1% fee
2021-11-04T00:00:00+00:00,317309.1555802355,ETH / USDT 1% fee
2021-11-03T00:00:00+00:00,317006.870129782,ETH / USDT 1% fee
2021-11-02T00:00:00+00:00,710678.490515054,ETH / USDT 1% fee
2021-11-01T00:00:00+00:00,708841.848511448,ETH / USDT 1% fee
2021-10-31T00:00:00+00:00,712799.001402165,ETH / USDT 1% fee
2021-10-30T00:00:00+00:00,716366.072457276,ETH / USDT 1% fee
2021-10-29T00:00:00+00:00,711088.628672259,ETH / USDT 1% fee
2021-10-28T00:00:00+00:00,692198.32206021,ETH / USDT 1% fee
2021-10-27T00:00:00+00:00,731444.303836867,ETH / USDT 1% fee
2021-10-26T00:00:00+00:00,705998.411614754,ETH / USDT 1% fee
2021-10-25T00:00:00+00:00,701542.959016013,ETH / USDT 1% fee
2021-10-24T00:00:00+00:00,713141.525593256,ETH / USDT 1% fee
2021-10-23T00:00:00+00:00,704251.898963909,ETH / USDT 1% fee
2021-10-22T00:00:00+00:00,708346.100847965,ETH / USDT 1% fee
2021-10-21T00:00:00+00:00,722921.337280292,ETH / USDT 1% fee
2021-10-20T00:00:00+00:00,3159700.14449001,ETH / USDT 1% fee
2021-10-19T00:00:00+00:00,3025014.9088253,ETH / USDT 1% fee
2021-10-18T00:00:00+00:00,3071264.805014294,ETH / USDT 1% fee
2021-10-17T00:00:00+00:00,3052311.06331021,ETH / USDT 1% fee
2021-10-16T00:00:00+00:00,3034998.44713872,ETH / USDT 1% fee
2021-10-15T00:00:00+00:00,2958496.97196822,ETH / USDT 1% fee
2021-10-14T00:00:00+00:00,2848217.662593465,ETH / USDT 1% fee
2021-10-13T00:00:00+00:00,649591.268779872,ETH / USDT 1% fee
2021-10-12T00:00:00+00:00,650713.206729012,ETH / USDT 1% fee
2021-10-11T00:00:00+00:00,641603.971918899,ETH / USDT 1% fee
2021-10-10T00:00:00+00:00,655073.556623918,ETH / USDT 1% fee
2021-10-09T00:00:00+00:00,508603.01589688,ETH / USDT 1% fee
2021-10-08T00:00:00+00:00,509079.251557346,ETH / USDT 1% fee
2021-10-07T00:00:00+00:00,456485.764486422,ETH / USDT 1% fee
2021-10-06T00:00:00+00:00,447319.646136559,ETH / USDT 1% fee
2021-10-05T00:00:00+00:00,447320.461468161,ETH / USDT 1% fee
2021-10-04T00:00:00+00:00,448581.734849142,ETH / USDT 1% fee
2021-10-03T00:00:00+00:00,446171.041623978,ETH / USDT 1% fee
2021-10-02T00:00:00+00:00,439581.404895542,ETH / USDT 1% fee
2021-10-01T00:00:00+00:00,421790.348179382,ETH / USDT 1% fee
2021-09-30T00:00:00+00:00,404882.213539615,ETH / USDT 1% fee
2021-09-29T00:00:00+00:00,397524.543453964,ETH / USDT 1% fee
2021-09-28T00:00:00+00:00,411510.270423178,ETH / USDT 1% fee
2021-09-27T00:00:00+00:00,640603.668717321,ETH / USDT 1% fee
2021-09-26T00:00:00+00:00,643435.012246166,ETH / USDT 1% fee
2021-09-25T00:00:00+00:00,641332.856522514,ETH / USDT 1% fee
2021-09-24T00:00:00+00:00,677144.475236077,ETH / USDT 1% fee
2021-09-23T00:00:00+00:00,665685.141819629,ETH / USDT 1% fee
2021-09-22T00:00:00+00:00,617789.040097742,ETH / USDT 1% fee
2021-09-21T00:00:00+00:00,649479.818754271,ETH / USDT 1% fee
2021-09-20T00:00:00+00:00,703454.081146024,ETH / USDT 1% fee
2021-09-19T00:00:00+00:00,511204.464218834,ETH / USDT 1% fee
2021-09-18T00:00:00+00:00,505567.322192242,ETH / USDT 1% fee
2021-09-17T00:00:00+00:00,513189.229761674,ETH / USDT 1% fee
2021-09-16T00:00:00+00:00,505770.9346715919,ETH / USDT 1% fee
2021-09-15T00:00:00+00:00,503273.8794350567,ETH / USDT 1% fee
2021-09-14T00:00:00+00:00,399545.3661791804,ETH / USDT 1% fee
2021-09-13T00:00:00+00:00,399749.8534740415,ETH / USDT 1% fee
2021-09-12T00:00:00+00:00,234510.7763970799,ETH / USDT 1% fee
2021-09-11T00:00:00+00:00,233784.7218503074,ETH / USDT 1% fee
2021-09-10T00:00:00+00:00,236668.6621586846,ETH / USDT 1% fee
2021-09-09T00:00:00+00:00,235769.9753433771,ETH / USDT 1% fee
2021-09-08T00:00:00+00:00,235611.8248168149,ETH / USDT 1% fee
2021-09-07T00:00:00+00:00,232595.478127272,ETH / USDT 1% fee
2021-09-06T00:00:00+00:00,229758.1390909833,ETH / USDT 1% fee
2021-09-05T00:00:00+00:00,740357.251556723,ETH / USDT 1% fee
2021-09-04T00:00:00+00:00,741941.811784644,ETH / USDT 1% fee
2021-09-03T00:00:00+00:00,737049.107392032,ETH / USDT 1% fee
2021-09-02T00:00:00+00:00,834796.672058784,ETH / USDT 1% fee
2021-09-01T00:00:00+00:00,717411.573751245,ETH / USDT 1% fee
2021-08-31T00:00:00+00:00,750488.237201196,ETH / USDT 1% fee
2021-08-30T00:00:00+00:00,1137996.18377784,ETH / USDT 1% fee
2021-08-29T00:00:00+00:00,1134943.684997592,ETH / USDT 1% fee
2021-08-28T00:00:00+00:00,1135358.029944783,ETH / USDT 1% fee
2021-08-27T00:00:00+00:00,1230183.269396879,ETH / USDT 1% fee
2021-08-26T00:00:00+00:00,1242204.514813716,ETH / USDT 1% fee
2021-08-25T00:00:00+00:00,1951904.201160615,ETH / USDT 1% fee
2021-08-24T00:00:00+00:00,2011894.442327207,ETH / USDT 1% fee
2021-08-23T00:00:00+00:00,1991236.251269824,ETH / USDT 1% fee
2021-08-22T00:00:00+00:00,1986269.506433951,ETH / USDT 1% fee
2021-08-21T00:00:00+00:00,1996120.730319801,ETH / USDT 1% fee
2021-08-20T00:00:00+00:00,1979539.433259899,ETH / USDT 1% fee
2021-08-19T00:00:00+00:00,1377769.775535561,ETH / USDT 1% fee
2021-08-18T00:00:00+00:00,1370775.338520777,ETH / USDT 1% fee
2021-08-17T00:00:00+00:00,1400627.451157097,ETH / USDT 1% fee
2021-08-16T00:00:00+00:00,1429020.177323635,ETH / USDT 1% fee
2021-08-15T00:00:00+00:00,1417877.561573732,ETH / USDT 1% fee
2021-08-14T00:00:00+00:00,1427949.676022371,ETH / USDT 1% fee
2021-08-13T00:00:00+00:00,1130016.224373228,ETH / USDT 1% fee
2021-08-12T00:00:00+00:00,1303074.470682092,ETH / USDT 1% fee
2021-08-11T00:00:00+00:00,1272985.97154525,ETH / USDT 1% fee
2021-08-10T00:00:00+00:00,1302156.313905704,ETH / USDT 1% fee
2021-08-09T00:00:00+00:00,1284125.365627345,ETH / USDT 1% fee
2021-08-08T00:00:00+00:00,1203193.438029532,ETH / USDT 1% fee
2021-08-07T00:00:00+00:00,1155706.510593875,ETH / USDT 1% fee
2021-08-06T00:00:00+00:00,1354594.5618389,ETH / USDT 1% fee
2021-08-05T00:00:00+00:00,1330221.148499472,ETH / USDT 1% fee
2021-08-04T00:00:00+00:00,1360493.927300877,ETH / USDT 1% fee
2021-08-03T00:00:00+00:00,1362792.997322013,ETH / USDT 1% fee
2021-08-02T00:00:00+00:00,1347085.82175468,ETH / USDT 1% fee
2021-08-01T00:00:00+00:00,1311256.315799606,ETH / USDT 1% fee
2021-07-31T00:00:00+00:00,1643490.913584005,ETH / USDT 1% fee
2021-07-30T00:00:00+00:00,1617057.929874592,ETH / USDT 1% fee
2021-07-29T00:00:00+00:00,2081922.94029455,ETH / USDT 1% fee
2021-07-28T00:00:00+00:00,2077382.496738621,ETH / USDT 1% fee
2021-07-27T00:00:00+00:00,2051051.497825015,ETH / USDT 1% fee
2021-07-26T00:00:00+00:00,2289469.302561094,ETH / USDT 1% fee
2021-07-25T00:00:00+00:00,2429360.52397013,ETH / USDT 1% fee
2021-07-24T00:00:00+00:00,7571847.70353959,ETH / USDT 1% fee
2021-07-23T00:00:00+00:00,7497424.75915117,ETH / USDT 1% fee
2021-07-22T00:00:00+00:00,7464195.45010179,ETH / USDT 1% fee
2021-07-21T00:00:00+00:00,7228260.95550524,ETH / USDT 1% fee
2021-07-20T00:00:00+00:00,6946197.603254618,ETH / USDT 1% fee
2021-07-19T00:00:00+00:00,7018778.51488256,ETH / USDT 1% fee
2021-07-18T00:00:00+00:00,6697835.05089254,ETH / USDT 1% fee
2021-07-17T00:00:00+00:00,6690385.45712119,ETH / USDT 1% fee
2021-07-16T00:00:00+00:00,1633048.958662734,ETH / USDT 1% fee
2021-07-15T00:00:00+00:00,1680437.455670421,ETH / USDT 1% fee
2021-07-14T00:00:00+00:00,1646250.194972012,ETH / USDT 1% fee
2021-07-13T00:00:00+00:00,1703351.441623547,ETH / USDT 1% fee
2021-07-12T00:00:00+00:00,1761353.183420932,ETH / USDT 1% fee
2021-07-11T00:00:00+00:00,1742370.53143057,ETH / USDT 1% fee
2021-07-10T00:00:00+00:00,1761430.057894844,ETH / USDT 1% fee
2021-07-09T00:00:00+00:00,1744864.918331004,ETH / USDT 1% fee
2021-07-08T00:00:00+00:00,1782938.793563707,ETH / USDT 1% fee
2021-07-07T00:00:00+00:00,1842297.08967912,ETH / USDT 1% fee
2021-07-06T00:00:00+00:00,2090892.920661839,ETH / USDT 1% fee
2021-07-05T00:00:00+00:00,2152347.819614824,ETH / USDT 1% fee
2021-07-04T00:00:00+00:00,2080001.268611861,ETH / USDT 1% fee
2021-07-03T00:00:00+00:00,2065046.41119836,ETH / USDT 1% fee
2021-07-02T00:00:00+00:00,2036993.505068883,ETH / USDT 1% fee
2021-07-01T00:00:00+00:00,2131288.947571636,ETH / USDT 1% fee
2021-06-30T00:00:00+00:00,2061522.190568482,ETH / USDT 1% fee
2021-06-29T00:00:00+00:00,2021175.94141145,ETH / USDT 1% fee
2021-06-28T00:00:00+00:00,1983056.440841381,ETH / USDT 1% fee
2021-06-27T00:00:00+00:00,1882344.882288247,ETH / USDT 1% fee
2021-06-26T00:00:00+00:00,1862613.914397465,ETH / USDT 1% fee
2021-06-25T00:00:00+00:00,1970375.553453756,ETH / USDT 1% fee
2021-06-24T00:00:00+00:00,1517705.136217051,ETH / USDT 1% fee
2021-06-23T00:00:00+00:00,1632382.350860446,ETH / USDT 1% fee
2021-06-22T00:00:00+00:00,1105884.144241164,ETH / USDT 1% fee
2021-06-21T00:00:00+00:00,1236992.961937162,ETH / USDT 1% fee
2021-06-20T00:00:00+00:00,1590990.166205665,ETH / USDT 1% fee
2021-06-19T00:00:00+00:00,1927568.055597211,ETH / USDT 1% fee
2021-06-18T00:00:00+00:00,1571389.072042511,ETH / USDT 1% fee
2021-06-17T00:00:00+00:00,1017159.388810609,ETH / USDT 1% fee
2021-06-16T00:00:00+00:00,924842.69568022,ETH / USDT 1% fee
2021-06-15T00:00:00+00:00,918744.232055374,ETH / USDT 1% fee
2021-06-14T00:00:00+00:00,1937393.394654091,ETH / USDT 1% fee
2021-06-13T00:00:00+00:00,3805344.82767455,ETH / USDT 1% fee
2021-06-12T00:00:00+00:00,3527869.33425431,ETH / USDT 1% fee
2021-06-11T00:00:00+00:00,3064709.50766428,ETH / USDT 1% fee
2021-06-10T00:00:00+00:00,2977725.604854234,ETH / USDT 1% fee
2021-06-09T00:00:00+00:00,1930941.49773459,ETH / USDT 1% fee
2021-06-08T00:00:00+00:00,1956862.291560626,ETH / USDT 1% fee
2021-06-07T00:00:00+00:00,1830862.851154283,ETH / USDT 1% fee
2021-06-06T00:00:00+00:00,1894668.737455614,ETH / USDT 1% fee
2021-06-05T00:00:00+00:00,1014216.548927385,ETH / USDT 1% fee
2021-06-04T00:00:00+00:00,1025324.701553153,ETH / USDT 1% fee
2021-06-03T00:00:00+00:00,1007060.498408504,ETH / USDT 1% fee
2021-06-02T00:00:00+00:00,113481.6035726242,ETH / USDT 1% fee
2021-06-01T00:00:00+00:00,197621.6160559288,ETH / USDT 1% fee
2021-05-31T00:00:00+00:00,182213.2595689116,ETH / USDT 1% fee
2021-05-30T00:00:00+00:00,174465.2969449418,ETH / USDT 1% fee
2021-05-29T00:00:00+00:00,240342.4455742501,ETH / USDT 1% fee
2021-05-28T00:00:00+00:00,245065.6199692041,ETH / USDT 1% fee
2021-05-27T00:00:00+00:00,159934.2334045001,ETH / USDT 1% fee
2021-05-26T00:00:00+00:00,1333968.34512572,ETH / USDT 1% fee
2021-05-25T00:00:00+00:00,144328.9288138668,ETH / USDT 1% fee
2021-05-24T00:00:00+00:00,127365.0774897381,ETH / USDT 1% fee
2021-05-23T00:00:00+00:00,136535.9599908948,ETH / USDT 1% fee
2021-05-22T00:00:00+00:00,175190.1800688082,ETH / USDT 1% fee
2021-05-21T00:00:00+00:00,129815.8158944518,ETH / USDT 1% fee
2021-05-20T00:00:00+00:00,125626.3073086562,ETH / USDT 1% fee
2021-05-19T00:00:00+00:00,138971.6938248579,ETH / USDT 1% fee
2021-05-18T00:00:00+00:00,264246.5629600635,ETH / USDT 1% fee
2021-05-17T00:00:00+00:00,285380.6271557838,ETH / USDT 1% fee
2021-05-16T00:00:00+00:00,293337.3506631054,ETH / USDT 1% fee
2021-05-15T00:00:00+00:00,371841.95486569,ETH / USDT 1% fee
2021-05-14T00:00:00+00:00,360321.9807219213,ETH / USDT 1% fee
2021-05-13T00:00:00+00:00,367129.3611619694,ETH / USDT 1% fee
2021-05-12T00:00:00+00:00,148699.9194792321,ETH / USDT 1% fee
2021-05-11T00:00:00+00:00,262564.6536730948,ETH / USDT 1% fee
2021-05-10T00:00:00+00:00,257507.6634413463,ETH / USDT 1% fee
2021-05-09T00:00:00+00:00,857559.10032834,ETH / USDT 1% fee
2021-05-08T00:00:00+00:00,313395.8452636319,ETH / USDT 1% fee
2021-05-07T00:00:00+00:00,229402.595406134,ETH / USDT 1% fee
2021-05-06T00:00:00+00:00,331020.224202487,ETH / USDT 1% fee
2021-05-05T00:00:00+00:00,43543.1047122346,ETH / USDT 1% fee
2023-05-27T00:00:00+00:00,13257479.7303678,LINK / ETH 0.3% fee
2023-05-26T00:00:00+00:00,16269570.44124407,LINK / ETH 0.3% fee
2023-05-25T00:00:00+00:00,16802445.36094801,LINK / ETH 0.3% fee
2023-05-24T00:00:00+00:00,16577266.24027522,LINK / ETH 0.3% fee
2023-05-23T00:00:00+00:00,16904369.91601178,LINK / ETH 0.3% fee
2023-05-22T00:00:00+00:00,16362378.03848058,LINK / ETH 0.3% fee
2023-05-21T00:00:00+00:00,16417511.35265438,LINK / ETH 0.3% fee
2023-05-20T00:00:00+00:00,16506220.36739623,LINK / ETH 0.3% fee
2023-05-19T00:00:00+00:00,16950588.39503812,LINK / ETH 0.3% fee
2023-05-18T00:00:00+00:00,18491393.87504519,LINK / ETH 0.3% fee
2023-05-17T00:00:00+00:00,15828657.59116762,LINK / ETH 0.3% fee
2023-05-16T00:00:00+00:00,16684509.89031582,LINK / ETH 0.3% fee
2023-05-13T00:00:00+00:00,16492201.63477727,LINK / ETH 0.3% fee
2023-05-12T00:00:00+00:00,14804769.14069565,LINK / ETH 0.3% fee
2023-05-11T00:00:00+00:00,17321525.0703457,LINK / ETH 0.3% fee
2023-05-10T00:00:00+00:00,14952181.16279534,LINK / ETH 0.3% fee
2023-05-09T00:00:00+00:00,16720348.54376787,LINK / ETH 0.3% fee
2023-05-08T00:00:00+00:00,15721317.54569207,LINK / ETH 0.3% fee
2023-05-07T00:00:00+00:00,16942115.01721898,LINK / ETH 0.3% fee
2023-05-06T00:00:00+00:00,17982088.07955293,LINK / ETH 0.3% fee
2023-05-05T00:00:00+00:00,19527237.46221601,LINK / ETH 0.3% fee
2023-05-04T00:00:00+00:00,18657948.75439293,LINK / ETH 0.3% fee
2023-05-03T00:00:00+00:00,16829017.21883374,LINK / ETH 0.3% fee
2023-05-02T00:00:00+00:00,17020306.34320065,LINK / ETH 0.3% fee
2023-05-01T00:00:00+00:00,17342078.90318167,LINK / ETH 0.3% fee
2023-04-30T00:00:00+00:00,17390631.86002422,LINK / ETH 0.3% fee
2023-04-29T00:00:00+00:00,15180780.06810088,LINK / ETH 0.3% fee
2023-04-28T00:00:00+00:00,17659134.45491724,LINK / ETH 0.3% fee
2023-04-27T00:00:00+00:00,15405905.84841994,LINK / ETH 0.3% fee
2023-04-26T00:00:00+00:00,18393628.02679505,LINK / ETH 0.3% fee
2023-04-25T00:00:00+00:00,14682384.47229403,LINK / ETH 0.3% fee
2023-04-24T00:00:00+00:00,15285010.49300886,LINK / ETH 0.3% fee
2023-04-23T00:00:00+00:00,15059357.56976684,LINK / ETH 0.3% fee
2023-04-22T00:00:00+00:00,16644818.67975436,LINK / ETH 0.3% fee
2023-04-21T00:00:00+00:00,17113825.04841364,LINK / ETH 0.3% fee
2023-04-20T00:00:00+00:00,19439048.50518125,LINK / ETH 0.3% fee
2023-04-19T00:00:00+00:00,20998544.43833035,LINK / ETH 0.3% fee
