daily_volume,time,total_volume,Pool-Name
5488682.703617749,2022-12-05T00:00:00+00:00,24079468976.510376,DAI / ETH 0.05% fee
6400350.952202124,2022-12-06T00:00:00+00:00,24085869327.462578,DAI / ETH 0.05% fee
6134580.040205402,2022-12-07T00:00:00+00:00,24092003907.502785,DAI / ETH 0.05% fee
6055072.579993677,2022-12-08T00:00:00+00:00,24098058980.08278,DAI / ETH 0.05% fee
4169922.5320846126,2022-12-09T00:00:00+00:00,24102228902.614864,DAI / ETH 0.05% fee
2635824.6669079927,2022-12-10T00:00:00+00:00,24104864727.28177,DAI / ETH 0.05% fee
2788347.301820254,2022-12-11T00:00:00+00:00,24107653074.58359,DAI / ETH 0.05% fee
3913601.497597727,2022-12-12T00:00:00+00:00,24111566676.08119,DAI / ETH 0.05% fee
14338581.238036456,2022-12-13T00:00:00+00:00,24125905257.319225,DAI / ETH 0.05% fee
18743684.87539114,2022-12-14T00:00:00+00:00,24144648942.194614,DAI / ETH 0.05% fee
5909403.056588666,2022-12-15T00:00:00+00:00,24150558345.251205,DAI / ETH 0.05% fee
18681404.767924834,2022-12-16T00:00:00+00:00,24169239750.01913,DAI / ETH 0.05% fee
7431772.163738266,2022-12-17T00:00:00+00:00,24176671522.18287,DAI / ETH 0.05% fee
2685747.4228445776,2022-12-18T00:00:00+00:00,24179357269.605713,DAI / ETH 0.05% fee
8447178.645923264,2022-12-19T00:00:00+00:00,24187804448.251637,DAI / ETH 0.05% fee
7340771.417463089,2022-12-20T00:00:00+00:00,24195145219.669098,DAI / ETH 0.05% fee
3276457.8789899363,2022-12-21T00:00:00+00:00,24198421677.548088,DAI / ETH 0.05% fee
4262215.869376613,2022-12-22T00:00:00+00:00,24202683893.417465,DAI / ETH 0.05% fee
2825003.9395303167,2022-12-23T00:00:00+00:00,24205508897.356995,DAI / ETH 0.05% fee
895344.9223581712,2022-12-24T00:00:00+00:00,24206404242.279354,DAI / ETH 0.05% fee
2833532.6693781577,2022-12-25T00:00:00+00:00,24209237774.94873,DAI / ETH 0.05% fee
1513270.8709484867,2022-12-26T00:00:00+00:00,24210751045.81968,DAI / ETH 0.05% fee
2669422.3620100357,2022-12-27T00:00:00+00:00,24213420468.18169,DAI / ETH 0.05% fee
3963360.2833319274,2022-12-28T00:00:00+00:00,24217383828.465023,DAI / ETH 0.05% fee
3474154.7470781635,2022-12-29T00:00:00+00:00,24220857983.2121,DAI / ETH 0.05% fee
8108087.980583717,2022-12-30T00:00:00+00:00,24228966071.192684,DAI / ETH 0.05% fee
5246445.578861241,2022-12-31T00:00:00+00:00,24234212516.771545,DAI / ETH 0.05% fee
2786987.762324543,2023-01-01T00:00:00+00:00,24236999504.53387,DAI / ETH 0.05% fee
1765215.1463894467,2023-01-02T00:00:00+00:00,24238764719.68026,DAI / ETH 0.05% fee
1573250.2288898113,2023-01-03T00:00:00+00:00,24240337969.90915,DAI / ETH 0.05% fee
4381719.684627893,2023-01-04T00:00:00+00:00,24244719689.593777,DAI / ETH 0.05% fee
5135658.976461109,2023-01-05T00:00:00+00:00,24249855348.57024,DAI / ETH 0.05% fee
5246102.114191951,2023-01-06T00:00:00+00:00,24255101450.68443,DAI / ETH 0.05% fee
1069678.803290464,2023-01-07T00:00:00+00:00,24256171129.48772,DAI / ETH 0.05% fee
2517563.1818268173,2023-01-08T00:00:00+00:00,24258688692.669548,DAI / ETH 0.05% fee
9693568.316892974,2023-01-09T00:00:00+00:00,24268382260.98644,DAI / ETH 0.05% fee
2619659.9361983337,2023-01-10T00:00:00+00:00,24271001920.922638,DAI / ETH 0.05% fee
4222847.313899482,2023-01-11T00:00:00+00:00,24275224768.236538,DAI / ETH 0.05% fee
25682832.14402126,2023-01-12T00:00:00+00:00,24300907600.380558,DAI / ETH 0.05% fee
10645431.190941261,2023-01-13T00:00:00+00:00,24311553031.571503,DAI / ETH 0.05% fee
4724745.195961747,2023-01-14T00:00:00+00:00,24316277776.767464,DAI / ETH 0.05% fee
14981172.62677094,2023-01-15T00:00:00+00:00,24331258949.394234,DAI / ETH 0.05% fee
5572282.5014542,2023-01-16T00:00:00+00:00,24336831231.895687,DAI / ETH 0.05% fee
7887898.843658021,2023-01-17T00:00:00+00:00,24344719130.739346,DAI / ETH 0.05% fee
16245289.122604111,2023-01-18T00:00:00+00:00,24360964419.86195,DAI / ETH 0.05% fee
5374599.080644502,2023-01-19T00:00:00+00:00,24366339018.942593,DAI / ETH 0.05% fee
9289473.759568637,2023-01-20T00:00:00+00:00,24375628492.702164,DAI / ETH 0.05% fee
17194248.309332546,2023-01-21T00:00:00+00:00,24392822741.011497,DAI / ETH 0.05% fee
6233077.569153408,2023-01-22T00:00:00+00:00,24399055818.58065,DAI / ETH 0.05% fee
10819954.52568043,2023-01-23T00:00:00+00:00,24409875773.10633,DAI / ETH 0.05% fee
9221857.030342033,2023-01-24T00:00:00+00:00,24419097630.136673,DAI / ETH 0.05% fee
9259867.158918072,2023-01-25T00:00:00+00:00,24428357497.29559,DAI / ETH 0.05% fee
7520710.220734118,2023-01-26T00:00:00+00:00,24435878207.516323,DAI / ETH 0.05% fee
6352551.9147683475,2023-01-27T00:00:00+00:00,24442230759.43109,DAI / ETH 0.05% fee
3478113.659421348,2023-01-28T00:00:00+00:00,24445708873.090515,DAI / ETH 0.05% fee
8261937.13073227,2023-01-29T00:00:00+00:00,24453970810.221245,DAI / ETH 0.05% fee
7423746.872130324,2023-01-30T00:00:00+00:00,24461394557.093376,DAI / ETH 0.05% fee
5329837.885665874,2023-01-31T00:00:00+00:00,24466724394.979042,DAI / ETH 0.05% fee
8997557.312655758,2023-02-01T00:00:00+00:00,24475721952.2917,DAI / ETH 0.05% fee
18846709.432656594,2023-02-02T00:00:00+00:00,24494568661.724354,DAI / ETH 0.05% fee
7877019.846953782,2023-02-03T00:00:00+00:00,24502445681.57131,DAI / ETH 0.05% fee
5286677.797371143,2023-02-04T00:00:00+00:00,24507732359.36868,DAI / ETH 0.05% fee
5629091.993455827,2023-02-05T00:00:00+00:00,24513361451.362137,DAI / ETH 0.05% fee
4841724.23996695,2023-02-06T00:00:00+00:00,24518203175.6021,DAI / ETH 0.05% fee
9441839.385241339,2023-02-07T00:00:00+00:00,24527645014.987343,DAI / ETH 0.05% fee
6041286.354981956,2023-02-08T00:00:00+00:00,24533686301.342327,DAI / ETH 0.05% fee
12246768.692289742,2023-02-09T00:00:00+00:00,24545933070.034615,DAI / ETH 0.05% fee
9606123.450262953,2023-02-10T00:00:00+00:00,24555539193.48488,DAI / ETH 0.05% fee
3830261.2403981145,2023-02-11T00:00:00+00:00,24559369454.725277,DAI / ETH 0.05% fee
9081359.408484599,2023-02-12T00:00:00+00:00,24568450814.133762,DAI / ETH 0.05% fee
11121338.73183886,2023-02-13T00:00:00+00:00,24579572152.8656,DAI / ETH 0.05% fee
12218063.555060482,2023-02-14T00:00:00+00:00,24591790216.42066,DAI / ETH 0.05% fee
13535070.18848114,2023-02-15T00:00:00+00:00,24605325286.609142,DAI / ETH 0.05% fee
18535744.21861986,2023-02-16T00:00:00+00:00,24623861030.827763,DAI / ETH 0.05% fee
11621196.064364696,2023-02-17T00:00:00+00:00,24635482226.892124,DAI / ETH 0.05% fee
5460467.534357356,2023-02-18T00:00:00+00:00,24640942694.426483,DAI / ETH 0.05% fee
7295819.251176333,2023-02-19T00:00:00+00:00,24648238513.677658,DAI / ETH 0.05% fee
6270016.43196181,2023-02-20T00:00:00+00:00,24654508530.109623,DAI / ETH 0.05% fee
11586097.507210229,2023-02-21T00:00:00+00:00,24666094627.616833,DAI / ETH 0.05% fee
9826540.216215886,2023-02-22T00:00:00+00:00,24675921167.833046,DAI / ETH 0.05% fee
8877631.671795439,2023-02-23T00:00:00+00:00,24684798799.50484,DAI / ETH 0.05% fee
9337789.951262467,2023-02-24T00:00:00+00:00,24694136589.456104,DAI / ETH 0.05% fee
4061924.3761945167,2023-02-25T00:00:00+00:00,24698198513.8323,DAI / ETH 0.05% fee
3600044.94777289,2023-02-26T00:00:00+00:00,24701798558.78007,DAI / ETH 0.05% fee
7174231.209294062,2023-02-27T00:00:00+00:00,24708972789.98937,DAI / ETH 0.05% fee
8094947.616789888,2023-02-28T00:00:00+00:00,24717067737.606155,DAI / ETH 0.05% fee
8192397.528062978,2023-03-01T00:00:00+00:00,24725260135.13422,DAI / ETH 0.05% fee
7134195.3182024015,2023-03-02T00:00:00+00:00,24732394330.452423,DAI / ETH 0.05% fee
9298134.222369423,2023-03-03T00:00:00+00:00,24741692464.674793,DAI / ETH 0.05% fee
5691031.897782741,2023-03-04T00:00:00+00:00,24747383496.572575,DAI / ETH 0.05% fee
2319410.97786381,2023-03-05T00:00:00+00:00,24749702907.550438,DAI / ETH 0.05% fee
5963515.15640544,2023-03-06T00:00:00+00:00,24755666422.706844,DAI / ETH 0.05% fee
8894599.259722026,2023-03-07T00:00:00+00:00,24764561021.966564,DAI / ETH 0.05% fee
3504328.724729716,2023-03-08T00:00:00+00:00,24768065350.691296,DAI / ETH 0.05% fee
11663012.18369095,2023-03-09T00:00:00+00:00,24779728362.874985,DAI / ETH 0.05% fee
15425127.100670323,2023-03-10T00:00:00+00:00,24795153489.975655,DAI / ETH 0.05% fee
231311735.13012278,2023-03-11T00:00:00+00:00,25026465225.105778,DAI / ETH 0.05% fee
32188721.655119304,2023-03-12T00:00:00+00:00,25058653946.7609,DAI / ETH 0.05% fee
73141756.33440639,2023-03-13T00:00:00+00:00,25131795703.095306,DAI / ETH 0.05% fee
126105825.38243979,2023-03-14T00:00:00+00:00,25257901528.477745,DAI / ETH 0.05% fee
105167716.87442458,2023-03-15T00:00:00+00:00,25363069245.35217,DAI / ETH 0.05% fee
11560459.46733855,2023-03-16T00:00:00+00:00,25374629704.819508,DAI / ETH 0.05% fee
21006201.477121904,2023-03-17T00:00:00+00:00,25395635906.29663,DAI / ETH 0.05% fee
20837001.189474475,2023-03-18T00:00:00+00:00,25416472907.486103,DAI / ETH 0.05% fee
15275766.635078426,2023-03-19T00:00:00+00:00,25431748674.12118,DAI / ETH 0.05% fee
28785641.08707822,2023-03-20T00:00:00+00:00,25460534315.20826,DAI / ETH 0.05% fee
37665591.71274983,2023-03-21T00:00:00+00:00,25498199906.92101,DAI / ETH 0.05% fee
34570937.078862384,2023-03-22T00:00:00+00:00,25532770843.999874,DAI / ETH 0.05% fee
14794861.79145045,2023-03-23T00:00:00+00:00,25547565705.791325,DAI / ETH 0.05% fee
13511524.187858865,2023-03-24T00:00:00+00:00,25561077229.979183,DAI / ETH 0.05% fee
7196458.052770658,2023-03-25T00:00:00+00:00,25568273688.03195,DAI / ETH 0.05% fee
9177637.681171848,2023-03-26T00:00:00+00:00,25577451325.713123,DAI / ETH 0.05% fee
12307574.673322134,2023-03-27T00:00:00+00:00,25589758900.386448,DAI / ETH 0.05% fee
10156378.655425487,2023-03-28T00:00:00+00:00,25599915279.041874,DAI / ETH 0.05% fee
9466798.475038372,2023-03-29T00:00:00+00:00,25609382077.51691,DAI / ETH 0.05% fee
11390520.479547577,2023-03-30T00:00:00+00:00,25620772597.99646,DAI / ETH 0.05% fee
6630559.231840311,2023-03-31T00:00:00+00:00,25627403157.2283,DAI / ETH 0.05% fee
14142782.802251669,2023-04-01T00:00:00+00:00,25641545940.030552,DAI / ETH 0.05% fee
5282779.469485322,2023-04-02T00:00:00+00:00,25646828719.500034,DAI / ETH 0.05% fee
12625568.547677748,2023-04-03T00:00:00+00:00,25659454288.047714,DAI / ETH 0.05% fee
11412860.719660288,2023-04-04T00:00:00+00:00,25670867148.767372,DAI / ETH 0.05% fee
5290693.978684715,2023-04-05T00:00:00+00:00,25676157842.74606,DAI / ETH 0.05% fee
6939729.376989397,2023-04-06T00:00:00+00:00,25683097572.123047,DAI / ETH 0.05% fee
5758206.565242012,2023-04-07T00:00:00+00:00,25688855778.68829,DAI / ETH 0.05% fee
3600679.204870738,2023-04-08T00:00:00+00:00,25692456457.89316,DAI / ETH 0.05% fee
5402941.697052811,2023-04-09T00:00:00+00:00,25697859399.590214,DAI / ETH 0.05% fee
5842282.4301411025,2023-04-10T00:00:00+00:00,25703701682.020355,DAI / ETH 0.05% fee
3846281.1076520546,2023-04-11T00:00:00+00:00,25707547963.128006,DAI / ETH 0.05% fee
5869150.39053078,2023-04-12T00:00:00+00:00,25713417113.518536,DAI / ETH 0.05% fee
2016875.6734724285,2023-04-13T00:00:00+00:00,25715433989.19201,DAI / ETH 0.05% fee
3076506.0418443605,2023-04-14T00:00:00+00:00,25718510495.233852,DAI / ETH 0.05% fee
910418.7210569027,2023-04-15T00:00:00+00:00,25719420913.95491,DAI / ETH 0.05% fee
545068.396148629,2023-04-16T00:00:00+00:00,25719965982.35106,DAI / ETH 0.05% fee
2665025.1305996003,2023-04-17T00:00:00+00:00,25722631007.48166,DAI / ETH 0.05% fee
3065438.213931103,2023-04-18T00:00:00+00:00,25725696445.69559,DAI / ETH 0.05% fee
2459029.3267486813,2023-04-19T00:00:00+00:00,25728155475.02234,DAI / ETH 0.05% fee
5159017.839939088,2023-04-20T00:00:00+00:00,25733314492.862278,DAI / ETH 0.05% fee
7912819.205770153,2023-04-21T00:00:00+00:00,25741227312.068047,DAI / ETH 0.05% fee
4187576.999303713,2023-04-22T00:00:00+00:00,25745414889.067352,DAI / ETH 0.05% fee
2969480.8152478067,2023-04-23T00:00:00+00:00,25748384369.8826,DAI / ETH 0.05% fee
10940185.307171172,2023-04-24T00:00:00+00:00,25759324555.18977,DAI / ETH 0.05% fee
13207614.317145273,2023-04-25T00:00:00+00:00,25772532169.506916,DAI / ETH 0.05% fee
16186339.971698731,2023-04-26T00:00:00+00:00,25788718509.478615,DAI / ETH 0.05% fee
8888481.105226288,2023-04-27T00:00:00+00:00,25797606990.58384,DAI / ETH 0.05% fee
10152848.266751274,2023-04-28T00:00:00+00:00,25807759838.850594,DAI / ETH 0.05% fee
1481803.2671455592,2023-04-29T00:00:00+00:00,25809241642.117737,DAI / ETH 0.05% fee
3206001.644539372,2023-04-30T00:00:00+00:00,25812447643.762276,DAI / ETH 0.05% fee
9878492.386622783,2023-05-01T00:00:00+00:00,25822326136.1489,DAI / ETH 0.05% fee
10586636.847239964,2023-05-02T00:00:00+00:00,25832912772.99614,DAI / ETH 0.05% fee
10091780.049816089,2023-05-03T00:00:00+00:00,25843004553.045956,DAI / ETH 0.05% fee
13241392.05124099,2023-05-04T00:00:00+00:00,25856245945.0972,DAI / ETH 0.05% fee
8944791.70835845,2023-05-05T00:00:00+00:00,25865190736.805557,DAI / ETH 0.05% fee
13476574.75853676,2023-05-06T00:00:00+00:00,25878667311.56409,DAI / ETH 0.05% fee
3169802.254027756,2023-05-07T00:00:00+00:00,25881837113.81812,DAI / ETH 0.05% fee
14044554.071145732,2023-05-08T00:00:00+00:00,25895881667.889267,DAI / ETH 0.05% fee
13920345.38230439,2023-05-09T00:00:00+00:00,25909802013.271572,DAI / ETH 0.05% fee
16718116.138066093,2023-05-10T00:00:00+00:00,25926520129.409637,DAI / ETH 0.05% fee
22406019.39627337,2023-05-11T00:00:00+00:00,25948926148.80591,DAI / ETH 0.05% fee
20758090.659002997,2023-05-12T00:00:00+00:00,25969684239.464912,DAI / ETH 0.05% fee
11100367.261022251,2023-05-13T00:00:00+00:00,25980784606.725937,DAI / ETH 0.05% fee
3518267.6524288263,2023-05-14T00:00:00+00:00,25984302874.378365,DAI / ETH 0.05% fee
8116521.2825354235,2023-05-15T00:00:00+00:00,25992419395.6609,DAI / ETH 0.05% fee
12494616.930262886,2023-05-16T00:00:00+00:00,26004914012.591164,DAI / ETH 0.05% fee
12838180.060032386,2023-05-17T00:00:00+00:00,26017752192.651196,DAI / ETH 0.05% fee
9183666.114766356,2023-05-18T00:00:00+00:00,26026935858.76596,DAI / ETH 0.05% fee
5699457.605331248,2023-05-19T00:00:00+00:00,26032635316.371292,DAI / ETH 0.05% fee
2940938.254198806,2023-05-20T00:00:00+00:00,26035576254.625492,DAI / ETH 0.05% fee
4226336.7252675565,2023-05-21T00:00:00+00:00,26039802591.350758,DAI / ETH 0.05% fee
10987199.955948176,2023-05-22T00:00:00+00:00,26050789791.306705,DAI / ETH 0.05% fee
10508895.027124533,2023-05-23T00:00:00+00:00,26061298686.33383,DAI / ETH 0.05% fee
14287115.81305288,2023-05-24T00:00:00+00:00,26075585802.146885,DAI / ETH 0.05% fee
9788676.709450163,2023-05-25T00:00:00+00:00,26085374478.856335,DAI / ETH 0.05% fee
7378621.640264299,2023-05-26T00:00:00+00:00,26092753100.496597,DAI / ETH 0.05% fee
3837847.6728318986,2023-05-27T00:00:00+00:00,26096590948.16943,DAI / ETH 0.05% fee
10706996.297968267,2023-05-28T00:00:00+00:00,26107297944.4674,DAI / ETH 0.05% fee
