daily_volume,time,total_volume,Pool-Name,running_total_by_pool
47415.83984422984,2021-08-29T00:00:00+00:00,99690819.66057034,USDC / ETH 1% fee,99690819.66057034
120397.80182177453,2021-08-30T00:00:00+00:00,99811217.4623921,USDC / ETH 1% fee,99811217.4623921
185214.204539336,2021-08-31T00:00:00+00:00,99996431.66693144,USDC / ETH 1% fee,99996431.66693145
241717.76975275832,2021-09-01T00:00:00+00:00,100238149.4366842,USDC / ETH 1% fee,100238149.4366842
49328.805729382446,2021-09-02T00:00:00+00:00,100287478.24241358,USDC / ETH 1% fee,100287478.24241358
79546.26048864337,2021-09-03T00:00:00+00:00,100367024.50290222,USDC / ETH 1% fee,100367024.50290222
22922.068518388813,2021-09-04T00:00:00+00:00,100389946.57142062,USDC / ETH 1% fee,100389946.57142062
18264.859293633453,2021-09-05T00:00:00+00:00,100408211.43071423,USDC / ETH 1% fee,100408211.43071425
9414.74786094103,2021-09-06T00:00:00+00:00,100417626.1785752,USDC / ETH 1% fee,100417626.17857519
774626.5138390546,2021-09-07T00:00:00+00:00,101192252.69241424,USDC / ETH 1% fee,101192252.69241425
1273827.7730523904,2021-09-08T00:00:00+00:00,102466080.46546663,USDC / ETH 1% fee,102466080.46546663
307647.029637315,2021-09-09T00:00:00+00:00,102773727.49510396,USDC / ETH 1% fee,102773727.49510396
1243103.8345367585,2021-09-10T00:00:00+00:00,104016831.32964072,USDC / ETH 1% fee,104016831.32964072
582330.9329686941,2021-09-11T00:00:00+00:00,104599162.2626094,USDC / ETH 1% fee,104599162.2626094
463557.322835525,2021-09-12T00:00:00+00:00,105062719.58544493,USDC / ETH 1% fee,105062719.58544493
1712931.0699739174,2021-09-13T00:00:00+00:00,106775650.65541884,USDC / ETH 1% fee,106775650.65541884
238937.81942498288,2021-09-14T00:00:00+00:00,107014588.47484384,USDC / ETH 1% fee,107014588.47484383
296520.6966723265,2021-09-15T00:00:00+00:00,107311109.17151617,USDC / ETH 1% fee,107311109.17151615
264870.4666006768,2021-09-16T00:00:00+00:00,107575979.63811684,USDC / ETH 1% fee,107575979.63811684
582351.0602533504,2021-09-17T00:00:00+00:00,108158330.6983702,USDC / ETH 1% fee,108158330.69837019
325626.43051383825,2021-09-18T00:00:00+00:00,108483957.12888402,USDC / ETH 1% fee,108483957.12888402
147369.37216062986,2021-09-19T00:00:00+00:00,108631326.50104466,USDC / ETH 1% fee,108631326.50104465
709861.4544014643,2021-09-20T00:00:00+00:00,109341187.95544612,USDC / ETH 1% fee,109341187.95544612
370340.0720282176,2021-09-21T00:00:00+00:00,109711528.02747431,USDC / ETH 1% fee,109711528.02747433
78450.73223875179,2021-09-22T00:00:00+00:00,109789978.75971308,USDC / ETH 1% fee,109789978.75971308
49135.26230572193,2021-09-23T00:00:00+00:00,109839114.0220188,USDC / ETH 1% fee,109839114.0220188
206013.71607807896,2021-09-24T00:00:00+00:00,110045127.7380969,USDC / ETH 1% fee,110045127.7380969
48652.12303863414,2021-09-25T00:00:00+00:00,110093779.86113551,USDC / ETH 1% fee,110093779.86113553
77588.61232687769,2021-09-26T00:00:00+00:00,110171368.4734624,USDC / ETH 1% fee,110171368.4734624
46331.08708199706,2021-09-27T00:00:00+00:00,110217699.5605444,USDC / ETH 1% fee,110217699.5605444
81345.00690998124,2021-09-28T00:00:00+00:00,110299044.56745438,USDC / ETH 1% fee,110299044.56745438
104057.10198345906,2021-09-29T00:00:00+00:00,110403101.66943784,USDC / ETH 1% fee,110403101.66943784
148822.2485362394,2021-09-30T00:00:00+00:00,110551923.91797408,USDC / ETH 1% fee,110551923.91797407
172368.58028491106,2021-10-01T00:00:00+00:00,110724292.498259,USDC / ETH 1% fee,110724292.498259
197869.8739226065,2021-10-02T00:00:00+00:00,110922162.3721816,USDC / ETH 1% fee,110922162.3721816
157703.22470110375,2021-10-03T00:00:00+00:00,111079865.5968827,USDC / ETH 1% fee,111079865.5968827
189219.34153901323,2021-10-04T00:00:00+00:00,111269084.93842173,USDC / ETH 1% fee,111269084.93842171
132012.95952178646,2021-10-05T00:00:00+00:00,111401097.8979435,USDC / ETH 1% fee,111401097.8979435
327190.89182092855,2021-10-06T00:00:00+00:00,111728288.78976442,USDC / ETH 1% fee,111728288.78976442
94871.36283149436,2021-10-07T00:00:00+00:00,111823160.15259592,USDC / ETH 1% fee,111823160.15259592
55916.37513142315,2021-10-08T00:00:00+00:00,111879076.52772737,USDC / ETH 1% fee,111879076.52772734
17177.8421602432,2021-10-09T00:00:00+00:00,111896254.3698876,USDC / ETH 1% fee,111896254.36988759
231709.9652554243,2021-10-10T00:00:00+00:00,112127964.335143,USDC / ETH 1% fee,112127964.33514301
397366.7348475627,2021-10-11T00:00:00+00:00,112525331.06999058,USDC / ETH 1% fee,112525331.06999058
274682.9180883022,2021-10-12T00:00:00+00:00,112800013.98807888,USDC / ETH 1% fee,112800013.98807888
295566.268391846,2021-10-13T00:00:00+00:00,113095580.25647072,USDC / ETH 1% fee,113095580.25647072
127007.84530298256,2021-10-14T00:00:00+00:00,113222588.10177372,USDC / ETH 1% fee,113222588.10177371
140066.08772579805,2021-10-15T00:00:00+00:00,113362654.1894995,USDC / ETH 1% fee,113362654.1894995
759911.857999275,2021-10-16T00:00:00+00:00,114122566.04749878,USDC / ETH 1% fee,114122566.04749878
653255.6809086319,2021-10-17T00:00:00+00:00,114775821.7284074,USDC / ETH 1% fee,114775821.72840741
831468.9576278068,2021-10-18T00:00:00+00:00,115607290.68603522,USDC / ETH 1% fee,115607290.68603522
741256.8866271051,2021-10-19T00:00:00+00:00,116348547.57266232,USDC / ETH 1% fee,116348547.57266232
3291943.4473809227,2021-10-20T00:00:00+00:00,119640491.02004324,USDC / ETH 1% fee,119640491.02004324
6444095.85121166,2021-10-21T00:00:00+00:00,126084586.8712549,USDC / ETH 1% fee,126084586.8712549
562956.7356000746,2021-10-22T00:00:00+00:00,126647543.60685498,USDC / ETH 1% fee,126647543.60685498
9933.540733530808,2021-10-23T00:00:00+00:00,126657477.1475885,USDC / ETH 1% fee,126657477.1475885
10580.660913328951,2021-10-24T00:00:00+00:00,126668057.80850184,USDC / ETH 1% fee,126668057.80850184
7432.016597461782,2021-10-25T00:00:00+00:00,126675489.8250993,USDC / ETH 1% fee,126675489.8250993
7140.592760374043,2021-10-26T00:00:00+00:00,126682630.41785967,USDC / ETH 1% fee,126682630.41785967
15673.688466158925,2021-10-27T00:00:00+00:00,126698304.10632583,USDC / ETH 1% fee,126698304.10632583
26925.14052439768,2021-10-28T00:00:00+00:00,126725229.24685024,USDC / ETH 1% fee,126725229.24685022
7292.889503090498,2021-10-29T00:00:00+00:00,126732522.13635331,USDC / ETH 1% fee,126732522.13635331
488408.64620554575,2021-10-30T00:00:00+00:00,127220930.78255887,USDC / ETH 1% fee,127220930.78255886
438366.188818425,2021-10-31T00:00:00+00:00,127659296.9713773,USDC / ETH 1% fee,127659296.97137728
135986.6055211934,2021-11-01T00:00:00+00:00,127795283.57689849,USDC / ETH 1% fee,127795283.57689849
3604753.384316421,2021-11-02T00:00:00+00:00,131400036.9612149,USDC / ETH 1% fee,131400036.9612149
4465782.7696639495,2021-11-03T00:00:00+00:00,135865819.73087886,USDC / ETH 1% fee,135865819.73087886
3061451.681964565,2021-11-04T00:00:00+00:00,138927271.41284344,USDC / ETH 1% fee,138927271.4128434
1246495.4071418836,2021-11-05T00:00:00+00:00,140173766.8199853,USDC / ETH 1% fee,140173766.8199853
3494894.788708215,2021-11-06T00:00:00+00:00,143668661.6086935,USDC / ETH 1% fee,143668661.6086935
2243449.373200848,2021-11-07T00:00:00+00:00,145912110.98189437,USDC / ETH 1% fee,145912110.98189437
3680246.707480282,2021-11-08T00:00:00+00:00,149592357.68937466,USDC / ETH 1% fee,149592357.68937466
380700.32630645257,2021-11-09T00:00:00+00:00,149973058.01568112,USDC / ETH 1% fee,149973058.0156811
8284073.467937663,2021-11-10T00:00:00+00:00,158257131.48361877,USDC / ETH 1% fee,158257131.48361877
2343080.888446634,2021-11-11T00:00:00+00:00,160600212.3720654,USDC / ETH 1% fee,160600212.3720654
6139330.895355299,2021-11-12T00:00:00+00:00,166739543.2674207,USDC / ETH 1% fee,166739543.2674207
569424.7204526144,2021-11-13T00:00:00+00:00,167308967.98787332,USDC / ETH 1% fee,167308967.98787332
2151428.7391501493,2021-11-14T00:00:00+00:00,169460396.72702345,USDC / ETH 1% fee,169460396.72702345
5845130.408069435,2021-11-15T00:00:00+00:00,175305527.13509288,USDC / ETH 1% fee,175305527.13509288
8122115.453635791,2021-11-16T00:00:00+00:00,183427642.5887287,USDC / ETH 1% fee,183427642.5887287
2762909.0707931905,2021-11-17T00:00:00+00:00,186190551.65952188,USDC / ETH 1% fee,186190551.65952188
2242917.7548750183,2021-11-18T00:00:00+00:00,188433469.4143969,USDC / ETH 1% fee,188433469.41439688
2071563.316591128,2021-11-19T00:00:00+00:00,190505032.73098803,USDC / ETH 1% fee,190505032.73098803
2013516.034004714,2021-11-20T00:00:00+00:00,192518548.7649928,USDC / ETH 1% fee,192518548.76499274
1195941.9577938062,2021-11-21T00:00:00+00:00,193714490.7227865,USDC / ETH 1% fee,193714490.72278655
4675524.335038216,2021-11-22T00:00:00+00:00,198390015.0578248,USDC / ETH 1% fee,198390015.05782476
3567950.082913026,2021-11-23T00:00:00+00:00,201957965.1407378,USDC / ETH 1% fee,201957965.14073777
2019776.9627513809,2021-11-24T00:00:00+00:00,203977742.1034892,USDC / ETH 1% fee,203977742.10348916
2238899.82480204,2021-11-25T00:00:00+00:00,206216641.9282912,USDC / ETH 1% fee,206216641.9282912
4003402.604267423,2021-11-26T00:00:00+00:00,210220044.53255865,USDC / ETH 1% fee,210220044.53255862
1836862.784449438,2021-11-27T00:00:00+00:00,212056907.31700808,USDC / ETH 1% fee,212056907.31700808
3572662.157380822,2021-11-28T00:00:00+00:00,215629569.4743889,USDC / ETH 1% fee,215629569.4743889
8618.678832073876,2021-11-29T00:00:00+00:00,215638188.1532209,USDC / ETH 1% fee,215638188.15322095
18379.4755865896,2021-11-30T00:00:00+00:00,215656567.6288076,USDC / ETH 1% fee,215656567.62880754
7802.880030832793,2021-12-01T00:00:00+00:00,215664370.5088384,USDC / ETH 1% fee,215664370.5088384
12015.619812034982,2021-12-02T00:00:00+00:00,215676386.12865043,USDC / ETH 1% fee,215676386.12865043
70410.71092882595,2021-12-03T00:00:00+00:00,215746796.83957925,USDC / ETH 1% fee,215746796.83957925
13318730.74919331,2021-12-04T00:00:00+00:00,229065527.58877257,USDC / ETH 1% fee,229065527.58877257
23799.48400987118,2021-12-05T00:00:00+00:00,229089327.07278243,USDC / ETH 1% fee,229089327.07278243
4727640.34051712,2021-12-06T00:00:00+00:00,233816967.4132996,USDC / ETH 1% fee,233816967.41329956
214644.1804727277,2021-12-07T00:00:00+00:00,234031611.5937723,USDC / ETH 1% fee,234031611.59377226
331423.3408248231,2021-12-08T00:00:00+00:00,234363034.9345971,USDC / ETH 1% fee,234363034.9345971
617848.3534391407,2021-12-09T00:00:00+00:00,234980883.28803623,USDC / ETH 1% fee,234980883.28803623
8244590.290059031,2021-12-10T00:00:00+00:00,243225473.5780953,USDC / ETH 1% fee,243225473.57809526
12769251.786054935,2021-12-11T00:00:00+00:00,255994725.3641502,USDC / ETH 1% fee,255994725.3641502
2347968.051134089,2021-12-12T00:00:00+00:00,258342693.4152843,USDC / ETH 1% fee,258342693.4152843
6262567.15513449,2021-12-13T00:00:00+00:00,264605260.5704188,USDC / ETH 1% fee,264605260.57041878
3484957.0742421243,2021-12-14T00:00:00+00:00,268090217.6446609,USDC / ETH 1% fee,268090217.64466092
6948132.373921154,2021-12-15T00:00:00+00:00,275038350.01858205,USDC / ETH 1% fee,275038350.01858205
1768484.3901197452,2021-12-16T00:00:00+00:00,276806834.40870184,USDC / ETH 1% fee,276806834.40870184
6456013.7802775055,2021-12-17T00:00:00+00:00,283262848.1889793,USDC / ETH 1% fee,283262848.1889793
2985116.3270125235,2021-12-18T00:00:00+00:00,286247964.51599187,USDC / ETH 1% fee,286247964.51599187
5111953.579372313,2021-12-19T00:00:00+00:00,291359918.0953641,USDC / ETH 1% fee,291359918.09536415
13859351.853824358,2021-12-20T00:00:00+00:00,305219269.94918853,USDC / ETH 1% fee,305219269.94918853
5361144.254446416,2021-12-21T00:00:00+00:00,310580414.2036349,USDC / ETH 1% fee,310580414.2036349
5180898.913449641,2021-12-22T00:00:00+00:00,315761313.11708456,USDC / ETH 1% fee,315761313.11708456
12946979.913058575,2021-12-23T00:00:00+00:00,328708293.03014314,USDC / ETH 1% fee,328708293.03014314
574991.0315223216,2021-12-24T00:00:00+00:00,329283284.0616655,USDC / ETH 1% fee,329283284.0616655
854085.8259592429,2021-12-25T00:00:00+00:00,330137369.8876247,USDC / ETH 1% fee,330137369.8876247
2451157.977517801,2021-12-26T00:00:00+00:00,332588527.8651425,USDC / ETH 1% fee,332588527.8651425
935280.1966342096,2021-12-27T00:00:00+00:00,333523808.0617767,USDC / ETH 1% fee,333523808.0617767
18715932.38836954,2021-12-28T00:00:00+00:00,352239740.45014626,USDC / ETH 1% fee,352239740.45014626
3958016.4757823446,2021-12-29T00:00:00+00:00,356197756.9259286,USDC / ETH 1% fee,356197756.9259286
4094301.012697493,2021-12-30T00:00:00+00:00,360292057.9386261,USDC / ETH 1% fee,360292057.9386261
270906.1658862253,2021-12-31T00:00:00+00:00,360562964.10451233,USDC / ETH 1% fee,360562964.10451233
220070.67985716465,2022-01-01T00:00:00+00:00,360783034.7843695,USDC / ETH 1% fee,360783034.78436947
306366.8548531695,2022-01-02T00:00:00+00:00,361089401.6392227,USDC / ETH 1% fee,361089401.6392227
348879.2085603345,2022-01-03T00:00:00+00:00,361438280.84778297,USDC / ETH 1% fee,361438280.84778297
787303.7654768028,2022-01-04T00:00:00+00:00,362225584.6132598,USDC / ETH 1% fee,362225584.6132598
672706.8227400241,2022-01-05T00:00:00+00:00,362898291.4359998,USDC / ETH 1% fee,362898291.4359998
179235.54785313996,2022-01-06T00:00:00+00:00,363077526.983853,USDC / ETH 1% fee,363077526.983853
104202.7445842944,2022-01-07T00:00:00+00:00,363181729.7284373,USDC / ETH 1% fee,363181729.72843724
35839.326313857375,2022-01-08T00:00:00+00:00,363217569.0547511,USDC / ETH 1% fee,363217569.0547511
11620.930089451287,2022-01-09T00:00:00+00:00,363229189.9848406,USDC / ETH 1% fee,363229189.9848406
32961.136214465325,2022-01-10T00:00:00+00:00,363262151.121055,USDC / ETH 1% fee,363262151.121055
29254.5091138626,2022-01-11T00:00:00+00:00,363291405.6301689,USDC / ETH 1% fee,363291405.6301689
27078.51912736604,2022-01-12T00:00:00+00:00,363318484.1492963,USDC / ETH 1% fee,363318484.1492962
19980.641532534355,2022-01-13T00:00:00+00:00,363338464.7908288,USDC / ETH 1% fee,363338464.79082876
23789.13395284779,2022-01-14T00:00:00+00:00,363362253.9247816,USDC / ETH 1% fee,363362253.9247816
13587.795862255114,2022-01-15T00:00:00+00:00,363375841.7206439,USDC / ETH 1% fee,363375841.7206439
5542.79704358195,2022-01-16T00:00:00+00:00,363381384.5176875,USDC / ETH 1% fee,363381384.5176875
41737.0089005777,2022-01-17T00:00:00+00:00,363423121.5265881,USDC / ETH 1% fee,363423121.526588
36700.6119714177,2022-01-18T00:00:00+00:00,363459822.13855946,USDC / ETH 1% fee,363459822.13855946
